,KIC,camp,KOI,Mult,period,period_err,bjd0,bjd0_err,pdepth,sdepth,pwidth,swidth,sep,morph,ra,dec,GLon,GLat,kmag,Teff,Teff(Pinsonneault),Teff(Casagrande),SC,Unnamed: 23,tgas_hip,tgas_tycho2_id,tgas_solution_id,tgas_source_id,tgas_random_index,tgas_ref_epoch,tgas_ra,tgas_ra_error,tgas_dec,tgas_dec_error,tgas_parallax,tgas_parallax_error,tgas_pmra,tgas_pmra_error,tgas_pmdec,tgas_pmdec_error,tgas_ra_dec_corr,tgas_ra_parallax_corr,tgas_ra_pmra_corr,tgas_ra_pmdec_corr,tgas_dec_parallax_corr,tgas_dec_pmra_corr,tgas_dec_pmdec_corr,tgas_parallax_pmra_corr,tgas_parallax_pmdec_corr,tgas_pmra_pmdec_corr,tgas_astrometric_n_obs_al,tgas_astrometric_n_obs_ac,tgas_astrometric_n_good_obs_al,tgas_astrometric_n_good_obs_ac,tgas_astrometric_n_bad_obs_al,tgas_astrometric_n_bad_obs_ac,tgas_astrometric_delta_q,tgas_astrometric_excess_noise,tgas_astrometric_excess_noise_sig,tgas_astrometric_primary_flag,tgas_astrometric_relegation_factor,tgas_astrometric_weight_al,tgas_astrometric_weight_ac,tgas_astrometric_priors_used,tgas_matched_observations,tgas_duplicated_source,tgas_scan_direction_strength_k1,tgas_scan_direction_strength_k2,tgas_scan_direction_strength_k3,tgas_scan_direction_strength_k4,tgas_scan_direction_mean_k1,tgas_scan_direction_mean_k2,tgas_scan_direction_mean_k3,tgas_scan_direction_mean_k4,tgas_phot_g_n_obs,tgas_phot_g_mean_flux,tgas_phot_g_mean_flux_error,tgas_phot_g_mean_mag,tgas_phot_variable_flag,tgas_l,tgas_b,tgas_ecl_lon,tgas_ecl_lat,tgas_match_distance
380,8587792,Kepler,-1,1,0.3681687,2e-07,54953.660533,0.020581,0.3443,0.3214,0.1139,0.1218,0.5008,0.77,300.2827,44.6703,79.7405,7.5306,11.817,5731.0,5970.0,6119.0,True,,-2147483648,3162-631-1  ,1635378410781933568,2076140118044847360,1584727,2015.0,300.282814844,0.1276228101,44.6702594222,0.204463106467,2.52640929731,0.299451220088,14.929618238,1.61759636928,-17.0664452031,0.632081562765,0.732013404369,0.767289340496,-0.76882392168,-0.471421271563,0.899948596954,-0.884435176849,-0.512991368771,-0.942198932171,-0.429871708155,0.447751909494,105,105,104,99,1,6,,0.286357673384,105.420838672,True,2.9500541687,11.370885849,2.52030713455e-05,5,16,False,0.418603777885,0.114293791354,0.124437361956,0.394107341766,-91.2241287231,-71.3470306396,31.2132930756,8.437292099,120,322354.863465,4186.53222855,11.7539344965,NOT_AVAILABLE,79.7404932869,7.53033342318,321.642913617,62.7851376404,3.6209931106e-05
382,3936357,Kepler,-1,1,0.3691536,2e-07,54953.852697,0.020054,0.4242,0.417,0.1127,0.1177,0.5012,0.77,285.4109,39.0412,69.5365,14.8593,12.437,5933.0,6190.0,6311.0,True,,-2147483648,3120-1567-1 ,1635378410781933568,2100245948411164416,1510776,2015.0,285.410840485,0.182314292839,39.0410821234,0.279262890886,2.26462141137,0.359736297089,0.893427446451,1.38963694183,-13.3269124398,1.33103773325,0.303899586201,0.288968414068,-0.567426800728,-0.328513085842,0.749234497547,-0.687528729439,-0.732118785381,-0.835421681404,-0.611142456532,0.576374530792,115,115,115,107,0,8,,0.644604185697,212.149449123,True,6.32706689835,2.35701012611,2.32489383052e-05,5,16,False,0.345943719149,0.14542555809,0.280262857676,0.263574004173,-123.763809204,81.6266784668,-6.35771989822,-14.2200307846,131,224335.842522,3106.7095037,12.1475233961,NOT_AVAILABLE,69.5365065367,14.8591070315,295.310501418,61.1331749796,7.98874552197e-05
397,5296877,Kepler,-1,1,0.3772645,3e-07,54953.816369,0.022069,0.1173,0.1112,0.2139,0.261,0.5036,0.95,297.2698,40.4102,74.9029,7.2935,12.287,6661.0,6946.0,6829.0,True,,-2147483648,3140-582-1  ,1635378410781933568,2073737478982782208,130021,2015.0,297.269780963,0.217445808786,40.4101788023,0.364851443196,1.73879044223,0.429025640587,-6.16724229017,1.69865787745,7.37152207701,1.48182830197,0.126214817166,0.328731179237,-0.640241682529,-0.12525112927,0.819809496403,-0.629950046539,-0.861606478691,-0.836985528469,-0.709711670876,0.511179924011,80,80,79,72,1,8,,0.562112891451,191.351683452,True,5.53904724121,3.10741591454,2.36108153331e-05,5,14,False,0.492476314306,0.257406264544,0.289062350988,0.303766429424,-136.385025024,49.3780784607,0.112823970616,-6.25909900665,113,233524.255026,1077.13516523,12.1039400756,NOT_AVAILABLE,74.9029589041,7.29333740207,313.85584571,59.7661095423,5.31072381925e-05
399,4999260,Kepler,-1,1,0.3783682,3e-07,54953.743079,0.017178,0.0235,0.0219,0.0883,0.0952,0.5008,0.76,288.0198,40.1271,71.3952,13.4544,9.333,5048.0,5204.0,5271.0,False,,-2147483648,3125-1446-1 ,1635378410781933568,2100546561764991104,831286,2015.0,288.01984091,0.296858564933,40.1270579539,1.68023308302,0.930833889979,0.78892125922,0.691514229551,1.24688992853,0.367362253636,1.3083269278,0.959681868553,-0.902770221233,0.719751536846,-0.153052061796,-0.960567831993,0.830337226391,-0.0283945053816,-0.922948241234,0.0571368858218,0.142981335521,27,27,27,27,0,0,,0.182627519428,15.5853993706,True,2.03298544884,23.236410141,3.28632559103e-05,5,7,True,0.319609969854,0.940259635448,0.216065958142,0.771896004677,-76.3914794922,-80.825668335,45.2269630432,8.936003685,53,3141942.41306,6409.62006074,9.28177451176,NOT_AVAILABLE,71.395224331,13.4541988554,299.935552173,61.7065778066,5.20140548385e-05
409,7259917,Kepler,-1,1,0.3846789,3e-07,54953.806646,0.020325,0.3977,0.2035,0.1694,0.1685,0.5076,0.7,283.2591,42.8456,72.5789,17.7901,12.132,-1.0,-1.0,-1.0,False,,-2147483648,3127-1267-1 ,1635378410781933568,2104993158584870528,627806,2015.0,283.259166557,0.136550724153,42.8455444029,0.617830292465,2.84378270912,0.840985762894,4.2373386007,5.07467471552,-13.2426861413,1.83110878695,0.685276448727,0.703047037125,-0.732398271561,-0.680703103542,0.979204058647,-0.974052727222,-0.949299275875,-0.989595711231,-0.928370773792,0.910112857819,80,80,78,74,2,6,,0.383569077406,95.3299819295,True,3.84972143173,6.50536584854,3.13807286147e-05,5,13,False,0.683243691921,0.261024445295,0.224695935845,0.13765463233,-115.718399048,60.2034950256,0.974046468735,-34.2178459167,98,301894.73239,3926.77375191,11.8251312256,NOT_AVAILABLE,72.5789023778,17.7899415249,293.635482423,65.2005573291,3.1146154011e-05
438,3557421,Kepler,-1,1,0.3937276,3e-07,54953.706725,0.017995,0.2075,0.1703,0.1401,0.1283,0.5002,0.7,294.6349,38.6269,72.3349,8.2075,10.027,-1.0,-1.0,-1.0,False,,-2147483648,3135-225-1  ,1635378410781933568,2052128089764336384,210148,2015.0,294.635165316,0.104956099162,38.6269769133,0.216383517198,10.2785047689,0.328332548286,46.6677754718,1.92392109657,17.6668101783,0.60636775695,0.653753876686,0.643483757973,-0.66045320034,-0.640102088451,0.907730340958,-0.918809056282,-0.706133127213,-0.96633464098,-0.625027000904,0.589566171169,93,93,93,90,0,3,,0.243575203703,93.6274158805,True,2.56380915642,14.422542572,2.33031933021e-05,5,14,False,0.566722035408,0.0384420566261,0.148480385542,0.251232236624,-93.0897369385,71.4090118408,21.8261623383,2.25928544998,113,1785670.56625,7686.13241441,9.89526671365,NOT_AVAILABLE,72.335065116,8.20718538529,308.925433978,58.782409885,1.3241395379e-05
510,8823666,Kepler,-1,1,0.4324514,3e-07,54953.890383,0.025514,0.2707,0.2734,0.1345,0.1298,0.5019,0.79,293.709,45.0106,77.757,11.7743,12.638,5959.0,6142.0,6173.0,False,,-2147483648,3556-3728-1 ,1635378410781933568,2126452739340953472,301311,2015.0,293.70910165,0.258226018962,45.0105040423,0.318566213582,1.56598180773,0.404113957423,6.39392233188,1.44726155141,-0.165704680369,0.972505720319,0.459515064955,0.245730817318,-0.53568726778,-0.31263384223,0.566408991814,-0.599338889122,-0.536966562271,-0.816689431667,-0.117422163486,0.0295960940421,62,62,62,56,0,6,,0.630544208403,105.569242678,True,6.19254684448,2.47595357895,2.69799202215e-05,5,12,False,0.117511421442,0.0656468495727,0.163214042783,0.29199296236,-57.2390518188,-85.5983581543,48.0865440369,13.0304422379,89,166621.905735,1996.06266196,12.4704398203,NOT_AVAILABLE,77.7569728819,11.7740413949,312.285317455,65.0071760435,0.000105455909053
528,5022573,Kepler,-1,1,0.4417245,3e-07,54953.97265,0.025156,0.106,0.1043,0.2559,0.2312,0.5004,0.98,294.9299,40.147,73.7972,8.7277,11.474,5648.0,5884.0,5957.0,True,,-2147483648,3139-1857-1 ,1635378410781933568,2076484230826417280,1975010,2015.0,294.929843317,0.178642704581,40.1469652958,0.377534727383,1.95695308664,0.486199023968,-3.57683815884,1.18845110254,-9.0820093613,1.2592023772,-0.0905154645443,-0.0447709672153,-0.447449475527,0.0290699172765,0.898380756378,-0.643120110035,-0.403236180544,-0.755797743797,-0.309879988432,0.40715777874,60,60,60,56,0,4,,0.438206941092,110.578270259,True,4.36326599121,4.86219787598,3.22513842548e-05,5,11,True,0.194330215454,0.359174817801,0.322349846363,0.721337556839,-116.951301575,-82.1279144287,12.9103631973,-0.81264513731,75,410458.012906,1596.82141708,11.491598218,NOT_AVAILABLE,73.7971911601,8.72755217162,310.331149007,60.143416563,2.85969479269e-05
529,10481912,Kepler,-1,1,0.4423682,3e-07,54953.718259,0.025536,0.1165,0.1111,0.2235,0.2645,0.503,0.96,296.1497,47.6532,80.9434,11.4898,11.855,6593.0,6742.0,6616.0,False,,-2147483648,3561-770-1  ,1635378410781933568,2080637567279038976,1875281,2015.0,296.1497437,0.184565020587,47.6533051578,0.471300821644,1.87684802359,0.666356433703,8.71134358621,4.14068664763,10.5473204957,0.949183963536,0.815106332302,0.807403922081,-0.836170852184,-0.623267948627,0.964788615704,-0.957245588303,-0.747472047806,-0.982021033764,-0.65389084816,0.649359643459,71,71,71,66,0,5,,0.389645718709,176.353068056,True,3.90662503242,6.36861467361,3.59431032848e-05,5,10,False,0.540374219418,0.070843540132,0.311270833015,0.323149621487,-106.501609802,-44.1210861206,43.0536346436,3.57124137878,88,350092.425108,1733.17558529,11.6643132786,NOT_AVAILABLE,80.9435083918,11.4896976739,318.703210061,66.72481461,6.15938328879e-05
532,10389982,Kepler,-1,1,0.4439893,3e-07,54964.6715,0.026229,0.3231,0.1814,0.1136,0.1342,0.5039,0.74,284.6693,47.5776,77.6089,18.5205,11.759,6859.0,-1.0,-1.0,False,,-2147483648,3545-1557-1 ,1635378410781933568,2131451703315530752,896061,2015.0,284.669402407,0.316722290714,47.577631237,0.802008955634,1.69244924034,0.515591897664,10.0053471207,1.0309548437,12.3158870961,3.27181783861,-0.774214029312,-0.740142166615,-0.111126162112,0.757865786552,0.897997975349,-0.322485983372,-0.97250109911,-0.504999339581,-0.848020970821,0.277752786875,68,68,68,63,0,5,,0.487060871203,200.446015069,True,4.82537841797,4.134288311,2.75791699096e-05,5,12,False,0.457107633352,0.262579351664,0.124783486128,0.256487220526,-162.210906982,89.0933532715,22.0370330811,-6.5982427597,95,315655.73787,3667.35430152,11.7767358434,NOT_AVAILABLE,77.6090427902,18.5203436523,299.244621616,69.5320072132,3.39646633088e-05
542,6390205,Kepler,-1,1,0.4494018,3e-07,54964.657643,0.027134,0.0564,0.0351,0.1253,0.3237,0.4976,0.8,298.6646,41.78,76.6283,7.0682,12.545,8254.0,-9999.0,-9999.0,False,,-2147483648,3145-1880-1 ,1635378410781933568,2075396264075986816,1599245,2015.0,298.664623215,0.316553245434,41.7799972264,0.446969563991,1.98469693253,0.563427430742,-3.4436542054,2.39242400165,1.02663371539,1.90562738666,0.531414031982,0.586467862129,-0.733154416084,-0.484929770231,0.664583265781,-0.684337973595,-0.719905376434,-0.88082832098,-0.473199695349,0.53427875042,115,115,115,106,0,9,,1.15202512228,376.639093638,True,11.2101860046,0.742383003235,1.9241224436e-05,5,17,False,0.409805953503,0.229336515069,0.0427941679955,0.321441441774,-118.050964355,-88.7204666138,9.26871776581,9.4751958847,121,174272.268861,258.631821106,12.4216993505,NOT_AVAILABLE,76.6283375079,7.06800099983,316.851939358,60.6409931136,3.24359973716e-05
570,3221207,Kepler,-1,1,0.4738303,3e-07,54953.960358,0.028449,0.3646,0.3326,0.1381,0.1582,0.5013,0.81,287.3409,38.3257,69.4856,13.1922,11.975,6414.0,6578.0,6571.0,False,,-2147483648,3120-586-1  ,1635378410781933568,2099544872309494272,344331,2015.0,287.340908918,0.167015961062,38.3256680707,0.261519737996,1.70329522923,0.299868899143,2.76096066655,0.966090011229,-0.628995401346,0.863083014478,-0.291329711676,-0.146326005459,-0.459540039301,0.318405896425,0.723424434662,-0.327800095081,-0.696258068085,-0.616881906986,-0.458886116743,-0.061433032155,80,80,80,74,0,6,,0.403672132597,116.929827682,True,4.03819036484,5.93516302109,2.56233106484e-05,5,15,False,0.307542532682,0.349967032671,0.354928702116,0.31930822134,-116.610488892,62.609462738,7.52107715607,-18.6008358002,114,231929.129003,2888.40964628,12.1113818213,NOT_AVAILABLE,69.4856494383,13.1920259195,297.966867097,60.0924094224,2.96531650525e-05
574,6462057,Kepler,-1,1,0.478716,4e-07,54954.018541,0.02666,0.0556,0.0461,0.2625,0.2279,0.5017,0.93,297.1442,41.8817,76.1478,8.1011,11.849,6518.0,6710.0,6696.0,False,,-2147483648,3144-332-1  ,1635378410781933568,2076948774491651968,16864,2015.0,297.14411186,0.17469323125,41.881674544,0.243320317461,1.8068358422,0.300524243335,-8.16529001014,1.33527746145,3.57765705338,1.05327969593,0.632213056087,0.593440234661,-0.738901615143,-0.596618711948,0.665250241756,-0.728010177612,-0.767274141312,-0.894766449928,-0.502545714378,0.585590779781,105,105,105,98,0,7,,0.437240114627,170.076271765,True,4.35414552689,4.99045753479,3.44656909874e-05,5,15,False,0.383528798819,0.224239200354,0.0332662835717,0.353436499834,-118.522445679,-81.6379928589,58.0187644958,11.4261398315,122,331140.48439,853.179978827,11.7247393645,NOT_AVAILABLE,76.1478596516,8.10099145574,314.779414089,61.1686488768,5.12617151819e-05
591,5282464,Kepler,-1,1,0.4963991,4e-07,54964.707882,0.028069,0.3792,0.2012,0.144,0.1887,0.5116,0.73,293.9457,40.4496,73.711,9.5325,12.796,7472.0,-9999.0,7229.0,False,,-2147483648,3139-1806-1 ,1635378410781933568,2077289107701380864,1775976,2015.0,293.945647579,0.278709950159,40.449524125,1.62903076584,1.00718485809,0.862263084362,-8.49324324494,1.73322484456,1.05231058877,6.65708231125,-0.827081263065,-0.755456566811,0.444573104382,0.818625926971,0.959765434265,-0.807741522789,-0.994096696377,-0.897775352001,-0.957579493523,0.806943953037,89,80,88,71,1,9,,0.534931010445,118.684831992,True,5.28014183044,3.3392739296,2.16552562051e-05,5,18,False,0.541241645813,0.521657764912,0.277390122414,0.291696548462,-132.168838501,78.0444107056,5.01983833313,-0.496137917042,122,162822.340632,1855.14828597,12.4954850798,NOT_AVAILABLE,73.7110474101,9.53238145086,309.102017085,60.6788415675,8.03858345422e-05
613,3448245,Kepler,-1,1,0.51349,4e-07,54953.953327,0.027074,0.3307,0.1693,0.1644,0.1806,0.5023,0.69,292.6186,38.5249,71.5004,9.5548,11.864,6573.0,6722.0,6756.0,False,,-2147483648,3135-309-1  ,1635378410781933568,2051947769857973120,1280872,2015.0,292.618602366,0.130241129698,38.5248491921,0.21158577135,1.68338514903,0.261939849801,-1.20965250055,1.02004837576,1.00526028331,0.981687074717,0.335500329733,0.425316125154,-0.660812437534,-0.359488606453,0.679179549217,-0.636216878891,-0.750960886478,-0.860584676266,-0.569063305855,0.563516318798,112,112,110,107,2,5,,0.332113946202,135.616909979,True,3.37062454224,8.42925739288,3.04625427816e-05,5,17,False,0.426851004362,0.305720299482,0.229400798678,0.333187580109,-124.864471436,81.5500183105,5.89315509796,-2.98050045967,140,340304.152659,1869.8578115,11.695101942,NOT_AVAILABLE,71.5004300067,9.55468151909,305.954941,59.1729379094,5.54265033479e-05
619,11560447,Kepler,-1,1,0.527679,4e-07,54953.730314,0.014989,0.2603,-1.0,0.1382,-1.0,1.0,0.59,292.576,49.5257,81.5812,14.4402,10.834,4969.0,5245.0,5255.0,True,,-2147483648,3564-1688-1 ,1635378410781933568,2129813465349499648,936860,2015.0,292.576061625,0.167481405577,49.525973884,0.219084156727,7.89422408765,0.241256552863,15.5486338999,1.07140661509,62.5708843677,0.904880923172,0.577619254589,0.366751372814,-0.656358361244,-0.551440000534,0.71055752039,-0.757004320621,-0.80896037817,-0.847200453281,-0.498359769583,0.588293612003,79,79,79,74,0,5,,0.218622948685,40.7024784229,True,2.34302473068,17.9326648712,2.4731085432e-05,5,11,False,0.274769455194,0.0856887325644,0.165070325136,0.326823949814,-162.601852417,-53.7866020203,-28.1490020752,8.10974884033,85,818623.234911,2493.32169094,10.7420598963,NOT_AVAILABLE,81.5814941891,14.4400500002,315.217113818,69.4459973302,2.80677748841e-05
627,11180361,Kepler,971,1,0.5330609,4e-07,54964.777867,0.017589,0.0016,-1.0,0.1139,-1.0,1.0,0.57,286.0192,48.8667,79.2128,18.1299,7.748,8330.0,-9999.0,-9999.0,True,,93636,            ,1635378410781933568,2131935041755707776,1982905,2015.0,286.019289629,0.285791477604,48.8667682241,0.277226538423,3.84654766325,0.333346661985,14.6414650049,0.0302253518977,17.5447870594,0.0301517837263,-0.392949491739,-0.455370336771,0.386343687773,-0.145135298371,0.667852342129,-0.160981357098,0.371262401342,-0.192195862532,0.250043749809,-0.148448094726,61,61,61,59,0,2,1.25471198559,0.693954763314,233.098242276,True,2.85248184204,1.96836948395,6.38231858829e-06,3,12,False,0.436493337154,0.232309520245,0.377948582172,0.390270352364,-169.76008606,15.3999195099,-12.6861276627,-25.565158844,93,13449357.3501,8515.5861056,7.70301623143,NOT_AVAILABLE,79.2128453276,18.1296562388,302.909971163,70.4813687865,5.29108290575e-06
653,7816201,Kepler,-1,1,0.574957,5e-07,54954.116438,0.035859,0.1551,0.1444,0.2342,0.1972,0.4998,0.94,289.7494,43.5434,75.1431,13.6944,12.018,-1.0,-1.0,-1.0,False,,-2147483648,3133-180-1  ,1635378410781933568,2102819252298007040,1039858,2015.0,289.74942888,0.184238286902,43.5434014544,0.263206943259,1.19855129834,0.324598063037,-1.20720218149,1.27553863424,-4.17933804116,0.857971412634,0.204117715359,0.453590512276,-0.433493167162,-0.350045949221,0.453021734953,-0.538903057575,-0.355616748333,-0.789552688599,-0.211280688643,-0.096649646759,98,98,97,94,1,4,,0.600537345397,439.956670572,True,5.9057226181,2.70886826515,3.39173784596e-05,5,15,False,0.359512925148,0.398070514202,0.0989990159869,0.272330164909,-82.4939041138,62.6359405518,2.41629767418,34.5352706909,114,361360.694821,1968.56646641,11.6299177823,NOT_AVAILABLE,75.1431270031,13.6942011915,304.839774261,64.6122464564,3.20958349499e-05
660,7938870,Kepler,-1,1,0.5807261,5e-07,54953.693993,0.023731,0.3549,0.0791,0.1884,0.1462,0.5015,0.62,282.1833,43.7064,73.1417,18.8241,12.295,6651.0,6876.0,6474.0,True,,-2147483648,3130-971-1  ,1635378410781933568,2105264359999038720,611846,2015.0,282.183252303,0.247925574881,43.7063610327,0.380418786245,1.42292593827,0.479081232833,-4.08535648651,1.76900138279,-3.31419195996,1.02739467457,0.180682614446,0.0725024715066,-0.372962623835,-0.10671761632,0.738308548927,-0.631201446056,-0.5996773839,-0.787832438946,-0.361970216036,0.0850407406688,114,114,114,104,0,10,,0.969916512753,267.211536944,True,9.45352649689,1.03872203827,2.61180211965e-05,5,17,False,0.194979682565,0.0868530571461,0.205643773079,0.117088153958,-88.3514328003,47.8409957886,17.8571910858,-24.7766017914,121,228632.64287,858.320353518,12.1269244724,NOT_AVAILABLE,73.1416764462,18.8239171328,292.220420146,66.2083945352,3.06218874011e-05
700,10229723,Kepler,-1,1,0.6287243,5e-07,54953.68429,0.036748,0.2405,0.2059,0.216,0.1291,0.5015,0.83,299.02,47.2205,81.5122,9.5811,11.971,6201.0,6401.0,6477.0,False,,-2147483648,3562-1353-1 ,1635378410781933568,2085669104289851776,1150276,2015.0,299.020018263,0.156141883057,47.220507467,0.255501432223,1.57184319205,0.353413714478,-0.891296257921,1.76498311778,1.79115798192,0.840468045219,0.541589617729,0.559432089329,-0.552501261234,-0.142296969891,0.785018920898,-0.758129477501,-0.112542562187,-0.908802747726,0.198799595237,-0.322916179895,96,96,94,91,2,5,,0.486820504194,215.681511426,True,4.82309913635,4.11547613144,2.93724224321e-05,5,16,False,0.471164464951,0.116674229503,0.326184988022,0.137205317616,-93.5667114258,74.125038147,46.0670814514,13.8199977875,121,310300.307191,2484.94087409,11.79531455,NOT_AVAILABLE,81.5122611641,9.58091996977,322.486500122,65.457028748,1.61174106257e-05
707,5716763,Kepler,272,1,0.6406607,5e-07,54953.978797,0.008977,0.0005,-1.0,0.0774,-1.0,1.0,0.46,295.1011,40.9867,74.6079,9.0111,12.107,5672.0,5975.0,5676.0,False,,-2147483648,3140-649-1  ,1635378410781933568,2076665787685472768,810691,2015.0,295.101088524,0.15279555328,40.986722132,0.216523942842,2.71781404161,0.301133802283,-4.16506019062,1.17803349932,7.00920946801,0.92448027227,0.484593480825,0.552604198456,-0.719829499722,-0.376339703798,0.808435618877,-0.735054790974,-0.608588039875,-0.873078286648,-0.500561654568,0.541486978531,104,104,104,94,0,10,,0.409683436315,127.868323068,True,4.09466314316,5.77517604828,2.8727683457e-05,5,18,False,0.286518871784,0.148411229253,0.223148003221,0.462873905897,-109.967277527,-84.1604919434,8.15293884277,-1.19925034046,139,256789.03173,89.0603307708,12.0008288896,NOT_AVAILABLE,74.6079961421,9.01099082214,311.162745809,60.8881409353,1.12057016439e-05
722,10226388,Kepler,-1,1,0.6606574,6e-07,54954.11653,0.032137,0.2555,0.2106,0.1078,0.1527,0.5007,0.77,298.1489,47.2772,81.2658,10.1233,10.772,-1.0,-1.0,-1.0,False,,-2147483648,3562-1866-1 ,1635378410781933568,2086340905891070336,785696,2015.0,298.148892977,0.139644168534,47.2772064651,0.208215035239,1.12465212208,0.274252660763,9.12931944764,1.45324925866,2.6833547208,0.770414481159,0.282977491617,0.27045032382,-0.389372617006,-0.167393922806,0.750275433064,-0.726751446724,-0.100500121713,-0.835623979568,0.0312830097973,-0.313116431236,89,89,89,88,0,1,,0.350929013618,179.806604707,True,3.54518389702,6.99684619904,2.62693156401e-05,5,13,False,0.441044390202,0.187292441726,0.123531885445,0.155984476209,-78.4651031494,45.8710479736,26.3047351837,18.7532615662,106,879010.276004,6711.89849144,10.6647851834,NOT_AVAILABLE,81.2658495645,10.1230873528,321.278643222,65.7799623285,4.30626500382e-05
730,4954113,Kepler,-1,1,0.668027,8e-07,55001.996853,0.037931,0.0331,0.0246,0.2573,0.2556,0.4999,0.9,298.9136,40.0728,75.2441,6.0392,11.931,7630.0,-1.0,-1.0,False,,-2147483648,3141-281-1  ,1635378410781933568,2073515755597056768,557270,2015.0,298.913597935,0.179662067564,40.0728331516,0.265881083254,1.82104026855,0.363513541353,0.576849750281,1.65988477391,4.22649544902,1.10909558726,0.627087056637,0.686060547829,-0.743530750275,-0.464092195034,0.735193729401,-0.752774775028,-0.616970658302,-0.900270819664,-0.385133057833,0.478662848473,97,97,97,87,0,10,,0.532385903457,220.078578916,True,5.25592279434,3.40499687195,3.03957876895e-05,5,15,False,0.486555367708,0.241358742118,0.207821249962,0.387613505125,-104.301902771,-82.5176620483,35.0703964233,4.40523147583,123,307666.73639,582.741132687,11.804568702,NOT_AVAILABLE,75.2441547451,6.03900322777,315.903312253,58.9910035673,1.60436959439e-05
739,10972830,Kepler,-1,1,0.6784503,8e-07,54999.995123,0.133327,0.0002,-1.0,0.2691,-1.0,1.0,0.95,290.3996,48.4659,79.9716,15.3015,10.173,-1.0,-1.0,-1.0,False,,-2147483648,3547-1493-1 ,1635378410781933568,2129520995256504064,1621890,2015.0,290.399613677,0.183295877078,48.465873338,0.233400803456,2.77883201497,0.275774917307,8.00994553901,1.23851800764,7.07758577551,0.817983050627,0.103523224592,0.0575320571661,-0.14133438468,-0.302618741989,0.545882582664,-0.500561833382,-0.373048096895,-0.727142632008,-0.0691061094403,-0.327204525471,80,80,80,78,0,2,,0.438998349397,341.698558969,True,4.37073278427,4.80384922028,2.23770348384e-05,5,11,False,0.302264153957,0.341245472431,0.146607086062,0.261435359716,-92.1980667114,40.4607658386,32.1289787292,39.3427963257,82,1665661.67237,2021.15050542,9.97080308248,NOT_AVAILABLE,79.9716853367,15.3013395273,310.309573654,69.0675438451,6.11867234663e-05
759,10259530,Kepler,-1,1,0.7072062,6e-07,54964.588439,0.042426,0.2557,0.2416,0.1251,0.1807,0.5078,0.86,284.9397,47.3354,77.4368,18.2648,12.121,7736.0,-1.0,-1.0,False,,-2147483648,3545-2292-1 ,1635378410781933568,2131410712147686400,1827951,2015.0,284.939748842,0.206232423235,47.3353453184,0.297956710281,0.899696338404,0.344436373798,-1.73446238208,1.25572736691,-6.17788693093,0.893812841118,0.104002892971,0.263463377953,-0.537355720997,-0.080146856606,0.563375890255,-0.44075357914,-0.693339526653,-0.785508811474,-0.362695097923,0.0718907490373,106,106,106,99,0,7,,0.661955748721,230.395137619,True,6.49317979813,2.24571251869,2.85708701995e-05,5,16,False,0.143313795328,0.311349093914,0.150641083717,0.173216581345,-122.180236816,54.4322776794,-9.81500911713,32.2342453003,123,249786.475191,1922.28700569,12.0308477649,NOT_AVAILABLE,77.436814936,18.2645961127,299.543054123,69.2472602751,4.96374355534e-05
760,5123176,Kepler,-1,1,0.7078436,6e-07,54953.903419,0.041312,0.2796,0.2671,0.1286,0.15,0.5037,0.82,297.6401,40.2361,74.8919,6.962,11.461,6750.0,7041.0,6891.0,True,,-2147483648,3141-3266-1 ,1635378410781933568,2073682640843705344,1818000,2015.0,297.640061299,0.135290215932,40.2360523723,0.226002527647,1.25620692011,0.282371877226,-3.52164252495,1.13483207232,-7.5965521301,0.895212914537,0.114286646247,0.255181074142,-0.605266690254,-0.0878061130643,0.84114420414,-0.649120032787,-0.81708574295,-0.820612609386,-0.679808199406,0.486425608397,99,99,96,96,3,3,,0.300614117089,137.659661592,True,3.08040380478,10.2485027313,3.16324403684e-05,5,15,False,0.400326699018,0.171056836843,0.297189623117,0.455313146114,-119.346725464,45.8528251648,7.17158031464,-2.63780450821,114,441330.097375,4219.22944067,11.4128611988,NOT_AVAILABLE,74.8919306317,6.96183212207,314.251283328,59.5014308467,2.18251564096e-05
768,9752973,Kepler,3162,1,0.7167094,6e-07,55000.170599,0.006904,0.0001,-1.0,0.0552,-1.0,1.0,0.43,282.1948,46.5229,75.9582,19.7545,10.047,5865.0,6147.0,6222.0,True,,-2147483648,3540-1517-1 ,1635378410781933568,2119132912476512128,1429409,2015.0,282.194906559,0.169077067292,46.5229079355,0.28310667937,4.92991227248,0.318706694789,12.504207792,1.06011892915,4.68766609866,0.810498210569,0.10829526186,0.114898473024,-0.416888833046,-0.0688225999475,0.680803060532,-0.541574239731,-0.619200646877,-0.769185066223,-0.361793339252,0.150087594986,101,101,100,98,1,3,,0.564792012284,620.597346933,True,5.56458854675,2.8439142704,3.00565916405e-05,5,15,False,0.214801087976,0.192151218653,0.109679542482,0.0753514170647,-138.657287598,77.4741821289,9.51514053345,-8.15282917023,118,1670191.64732,3075.85842148,9.96785429525,NOT_AVAILABLE,75.9583229971,19.7542859601,293.873870635,68.9537188545,2.41809000688e-05
