,EPIC,KIC,WDS,period,sb9_id,tgas_astrometric_delta_q,tgas_astrometric_excess_noise,tgas_astrometric_excess_noise_sig,tgas_astrometric_n_bad_obs_ac,tgas_astrometric_n_bad_obs_al,tgas_astrometric_n_good_obs_ac,tgas_astrometric_n_good_obs_al,tgas_astrometric_n_obs_ac,tgas_astrometric_n_obs_al,tgas_astrometric_primary_flag,tgas_astrometric_priors_used,tgas_astrometric_relegation_factor,tgas_astrometric_weight_ac,tgas_astrometric_weight_al,tgas_b,tgas_dec,tgas_dec_error,tgas_dec_parallax_corr,tgas_dec_pmdec_corr,tgas_dec_pmra_corr,tgas_duplicated_source,tgas_ecl_lat,tgas_ecl_lon,tgas_hip,tgas_l,tgas_match_distance,tgas_matched_observations,tgas_parallax,tgas_parallax_error,tgas_parallax_pmdec_corr,tgas_parallax_pmra_corr,tgas_phot_g_mean_flux,tgas_phot_g_mean_flux_error,tgas_phot_g_mean_mag,tgas_phot_g_n_obs,tgas_phot_variable_flag,tgas_pmdec,tgas_pmdec_error,tgas_pmra,tgas_pmra_error,tgas_pmra_pmdec_corr,tgas_ra,tgas_ra_dec_corr,tgas_ra_error,tgas_ra_parallax_corr,tgas_ra_pmdec_corr,tgas_ra_pmra_corr,tgas_random_index,tgas_ref_epoch,tgas_scan_direction_mean_k1,tgas_scan_direction_mean_k2,tgas_scan_direction_mean_k3,tgas_scan_direction_mean_k4,tgas_scan_direction_strength_k1,tgas_scan_direction_strength_k2,tgas_scan_direction_strength_k3,tgas_scan_direction_strength_k4,tgas_solution_id,tgas_source_id,tgas_tycho2_id,binary_type
988,,,,1164.0,1738.0,,0.479092835063,218.999868246,1,1,61,61,62,62,True,5,4.7498550415,2.35456172959e-05,4.05230283737,39.1358676983,76.719740834,0.287567896674,-0.714380085468,-0.232315152884,-0.274649828672,True,61.1574142032,117.89635999,-2147483648,129.735997216,2.05568554009e-05,14,0.737477411947,0.354466447747,-0.231406748295,0.471412986517,5651321.30215,10354.0443309,8.64439506502,103,NOT_AVAILABLE,-13.6470080362,0.680289205932,8.77781468215,0.659792034225,0.0295771881938,169.278784752,0.332371711731,0.215479326436,-0.51438087225,0.229452446103,-0.636845767498,2042272,2015.0,101.449943542,-51.7511787415,-2.02998781204,30.601354599,0.152605995536,0.179747372866,0.171516701579,0.182446569204,1635378410781933568,1128337283604112640,4549-541-1 ,SB
989,,,,289.021,1741.0,0.253823667765,0.33719771364,74.4874380372,0,0,36,36,36,36,True,3,3.417709589,2.2782749511e-05,7.89511156082,80.4181286006,35.8298525941,0.459504695006,-0.887339472771,0.380575865507,0.178655728698,True,35.645587041,170.976279257,61210,146.528236137,1.51701973225e-05,4,12.8739625809,0.73021899529,-0.357166111469,-0.23135343194,6250059.31173,2516.4483,8.53505971703,36,NOT_AVAILABLE,-57.2376334741,0.0454906631935,-30.4738274022,0.0569688034196,0.0317139923573,188.145396163,0.775269448757,0.293685163961,-0.933982491493,0.315294831991,0.273229062557,373755,2015.0,-76.8430786133,75.5173797607,20.7203903198,-1.65323162079,0.704303860664,0.549575388432,0.915231287479,0.763447523117,1635378410781933568,1519043861455465984,           ,SB
990,,,,472.0,1743.0,2.10086870193,0.752451226348,215.266002489,3,1,260,262,263,263,True,3,7.36104297638,5.92194191995e-06,1.69438624382,84.6168108644,29.9762347902,0.153545533729,0.054010797292,0.0366918668151,0.0326357334852,True,34.418991999,183.311967368,64422,66.0901975354,1.93419203696e-05,32,1.38768846532,0.272183529911,-0.0740853697062,0.0548573993146,13252385.0608,4015.94509046,7.71903494825,252,NOT_AVAILABLE,-1.88305856677,0.0602800678378,5.95000742021,0.0632531943773,-0.0446779876947,198.061507973,-0.383160859346,0.163682574184,0.255552858114,0.026846120134,0.101971633732,1002155,2015.0,-73.0340118408,41.8498878479,0.0858526155353,-32.0505104065,0.279643148184,0.442283660173,0.402470529079,0.201450243592,1635378410781933568,1462874382232836480,           ,SB
991,,,,28.5004,1745.0,3.62289905548,0.725652902903,788.981083945,11,12,75,74,86,86,True,3,7.10380744934,3.55523116014e-05,1.79589855671,63.1162724906,27.9740756268,0.257466273898,-0.272784262896,0.564000487328,-0.0712029412389,False,18.9397670511,152.919449578,52959,204.016472686,1.10390235909e-05,12,11.8448149826,0.288511874296,-0.159593254328,0.0821069478989,67791625.0092,174501.969125,5.94682995295,91,NOT_AVAILABLE,30.8236998914,0.0188026627162,-10.7079982642,0.0279344063957,-0.0628172531724,162.473810001,-0.190492734313,0.246140984598,0.158043190837,-0.106098033488,0.358552724123,1933015,2015.0,-39.5729370117,49.1054725647,-16.519536972,-22.6400032043,0.230988740921,0.171195581555,0.297601431608,0.924994409084,1635378410781933568,731365894660043392,           ,SB
992,,,,39.526,1749.0,5.91079425812,0.898653259461,68.6552177902,2,0,70,72,72,72,True,3,8.76701831818,1.59509636433e-05,1.22974061966,2.41066530895,-1.11299396255,0.2715682938,-0.525209963322,0.462944507599,0.103395842016,False,21.9832451308,280.336072569,91384,30.4437079188,2.08565777101e-05,9,10.1659837832,0.372424131578,-0.231712430716,-0.213282734156,40274479.7435,24195.9698513,6.51219521631,74,NOT_AVAILABLE,-0.759028364267,0.0240020395025,-37.5682893224,0.035078532801,-0.193880423903,279.579014972,0.264396071434,0.316036354368,-0.499778568745,0.11006193608,0.386394172907,588713,2015.0,-141.854537964,-3.2372469902,-21.2453899384,43.3496818542,0.48987814784,0.167873993516,0.501861870289,0.909479796886,1635378410781933568,4271868755725257472,            ,SB
993,,,,8410.0,1751.0,,0.580408401479,181.101653573,4,0,111,115,115,115,True,5,5.71354436874,1.61497428053e-05,2.81970381737,39.3451847407,28.7408617441,0.222954688695,0.0103636402637,-0.580574393272,-0.0242659039795,False,50.394439952,243.04130218,-2147483648,49.109370574,3.37697758855e-05,16,1.38962017476,0.262975787817,-0.443318575621,-0.0856389030814,6897879.26934,12424.4045189,8.42798109178,114,NOT_AVAILABLE,-8.643801167,0.546837452583,-8.78602809357,0.488764880582,0.270637720823,250.754487231,0.090109705925,0.203376721861,0.142914742231,-0.0505961477757,-0.39079284668,1711645,2015.0,-113.101669312,-35.3994102478,-15.9431829453,21.5295677185,0.172994568944,0.251362085342,0.0991616100073,0.4758875072,1635378410781933568,1310787288179378688,2057-1173-1,SB
994,,,,21.8249,1752.0,117.121231079,1.19390558065,719.417599482,1,1,112,112,113,113,True,3,4.70359516144,7.24866276869e-06,0.681686580181,32.4216631191,73.014762984,0.315847932111,0.136298909783,0.209036514163,-0.0743772312999,False,82.7367364389,113.094526172,84886,104.304281111,1.81828408573e-05,18,12.2681497367,0.304411407512,-0.000378646858735,-0.038191344589,10775359.219,6918.88512207,7.94369067088,136,NOT_AVAILABLE,214.019888899,0.0526559764684,42.1698549622,0.0548404560158,0.0393440872431,260.226052542,-0.281470090151,0.311940671638,-0.00186038389802,-0.0575199984014,0.246416762471,12574,2015.0,156.209777832,48.0983009338,30.2941246033,-0.267080098391,0.145805507898,0.289675831795,0.158344760537,0.154225453734,1635378410781933568,1652148127769310336,           ,SB
995,,,,2909.0,1753.0,117.121231079,1.19390558065,719.417599482,1,1,112,112,113,113,True,3,4.70359516144,7.24866276869e-06,0.681686580181,32.4216631191,73.014762984,0.315847932111,0.136298909783,0.209036514163,-0.0743772312999,False,82.7367364389,113.094526172,84886,104.304281111,1.81828408573e-05,18,12.2681497367,0.304411407512,-0.000378646858735,-0.038191344589,10775359.219,6918.88512207,7.94369067088,136,NOT_AVAILABLE,214.019888899,0.0526559764684,42.1698549622,0.0548404560158,0.0393440872431,260.226052542,-0.281470090151,0.311940671638,-0.00186038389802,-0.0575199984014,0.246416762471,12574,2015.0,156.209777832,48.0983009338,30.2941246033,-0.267080098391,0.145805507898,0.289675831795,0.158344760537,0.154225453734,1635378410781933568,1652148127769310336,           ,SB
996,,,,6053.0,1754.0,,0.771006481049,220.716017921,5,0,198,203,203,203,True,5,7.5392537117,1.16112450996e-05,1.65712594986,-2.10220556738,25.9498603945,0.221791995413,0.24272672832,-0.233050614595,-0.0397692024708,False,45.328036069,309.792924802,-2147483648,63.649873607,1.54235020462e-05,39,1.88607942535,0.319271264833,-0.0887844637036,-0.0791762694716,27905632.4366,8117.96665245,6.91054038995,328,NOT_AVAILABLE,-32.0628733101,0.359847449129,-10.1903516167,0.30580112277,-0.035621393472,300.027338576,-0.358906120062,0.187336668368,-0.21407097578,-0.133681386709,-0.596592605114,897753,2015.0,116.967002869,64.9788131714,-47.7334442139,-15.683719635,0.199025914073,0.622243404388,0.337437897921,0.692313015461,1635378410781933568,1835019691977435392,2145-643-1 ,SB
997,,,,8258.0,1757.0,48.0772132874,0.885332890797,474.755518693,0,0,110,110,110,110,True,3,8.6387720108,2.6233792596e-05,1.25840497017,-2.88717647001,22.4291935047,0.229327660476,0.14308989048,0.325686901808,-0.0271772891283,False,42.2694516223,306.839742908,97979,60.0025348273,9.42091505659e-06,15,2.88951713042,0.312056558432,0.0497352518141,-0.0125445406884,58894483.5486,38701.1482585,6.09958351943,120,NOT_AVAILABLE,-7.96299867502,0.0290931465941,9.96366222966,0.0333886265001,-0.144159257412,298.684922095,-0.0707323551178,0.212909648905,0.0335004739463,-0.0269327498972,0.258845806122,1701593,2015.0,-102.970733643,69.1667251587,8.73921203613,2.29262399673,0.447556585073,0.0927383676171,0.183882877231,0.185812547803,1635378410781933568,1827184675195315328,           ,SB
998,,,,23.4978,1758.0,10.1807260513,0.426147843662,132.626078133,1,0,86,87,87,87,True,3,4.24958372116,1.30414982777e-05,5.09420824051,-44.1854422345,17.5333779029,0.166214207323,0.667274773121,0.364257752895,0.388016223907,False,15.1279045029,9.26478872676,759,108.869700147,1.44974663651e-05,12,19.2058963174,0.447230853263,0.252929508686,0.385695308447,29054610.8732,14683.2813277,6.86673240551,90,NOT_AVAILABLE,-130.492208176,0.0212418025972,3.15492323625,0.0313988701343,0.472106546164,2.33102889457,0.836403429508,0.361980937445,0.818796873093,0.298045128584,0.469649970531,722144,2015.0,159.084060669,-25.0591621399,35.9899673462,-23.8078308105,0.252712368965,0.789036035538,0.614544391632,0.378991156816,1635378410781933568,2796824394679193344,           ,SB
999,,,,60.7831,1759.0,,0.327230610766,103.694162025,1,2,66,65,67,67,True,5,3.32545566559,2.34933395404e-05,8.55429267883,65.9090620009,12.5062792564,0.13286857497,0.322686761618,-0.453376919031,0.491029620171,True,8.47848020819,168.07796275,-2147483648,246.283070998,2.23739328045e-05,10,4.95116173751,0.29355427529,-0.719245791435,0.788189888,4978004.55684,11566.9086738,8.78213183928,84,NOT_AVAILABLE,-15.9817705023,0.478588787811,-48.8637605081,0.801242795485,-0.677696943283,172.417929203,-0.510259270668,0.190350036443,-0.485217541456,0.576424479485,-0.592515707016,886489,2015.0,-23.4233016968,13.5114936829,-6.86178207397,-19.2048206329,0.268809139729,0.358745276928,0.298688322306,0.536664068699,1635378410781933568,3917516224178807680,862-858-1   ,SB
1000,,,,2091.2,1760.0,170.764648438,3.58979700644,4590.13074471,7,0,125,132,132,132,True,3,34.806892395,5.82281390962e-05,0.0775714963675,1.37586485603,64.247508547,0.762601015689,0.503809154034,0.9529286623,-0.18486662209,False,52.0375934591,46.4425616082,3951,122.85479082,7.68611850828e-06,18,5.90347896544,0.955803547112,0.480994999409,0.00110456510447,132097795.738,796384.150942,5.22253113689,149,NOT_AVAILABLE,-10.9539212887,0.0336943262305,30.2933942249,0.0283019793947,-0.196625903249,12.6820120878,-0.196484103799,0.632617504086,0.0019757503178,-0.186810240149,0.939810574055,1206463,2015.0,-78.4750823975,49.2510795593,17.6672954559,21.0333175659,0.0492818020284,0.235785901546,0.0821042731404,0.36204084754,1635378410781933568,524013669703057536,           ,SB
1001,,,,2900.4,1761.0,92.3040084839,3.06916769166,11505.2683499,13,0,260,273,273,273,True,3,29.7633571625,5.89178343944e-05,0.104835480452,-20.7880739641,24.1059539412,0.281984727212,0.0802283361554,0.646030187607,-0.149255737662,False,3.26087763147,63.7692779157,19009,169.667411117,1.21760116593e-05,42,2.97326709612,0.905526357095,0.0493106730282,-0.0290684737265,141940276.281,511363.007436,5.14450594827,312,NOT_AVAILABLE,-10.9907333278,0.0182227599341,-1.363270718,0.0465552895545,-0.0849158838391,61.0902971132,-0.167039439082,0.987487439637,-0.0316000059247,-0.109042130411,0.890841960907,911331,2015.0,-6.44642210007,3.01865410805,-2.26583766937,3.96488118172,0.619962096214,0.855965137482,0.573376953602,0.625058591366,1635378410781933568,66010692402156928,           ,SB
1002,,,,21.3596,1763.0,1.89002144337,0.576966872921,93.8446965034,1,0,51,52,52,52,True,3,5.68070650101,8.09512403066e-06,2.86550211906,47.9131469052,60.9127546683,0.341774182668,-0.291215777397,0.380294650793,0.430493354797,True,46.1714941738,129.682260222,50752,149.077769634,6.79149478915e-06,9,4.68749826828,0.312358470986,-0.143714651465,-0.146046072245,21260334.8939,65650.9650372,7.20584481067,66,NOT_AVAILABLE,-19.5793223571,0.0371627448418,-75.4475638333,0.0274008192336,0.465989977121,155.447108818,0.789739668369,0.35328233343,-0.277830153704,0.312510490417,0.544383764267,206437,2015.0,-51.1651000977,-43.9008102417,-55.1254043579,43.3516845703,0.286416888237,0.776988506317,0.166359633207,0.278146535158,1635378410781933568,1048662857123641088,           ,SB
1003,,,,23.6546,1764.0,4.72953224182,0.431498253086,27.6725237511,3,0,56,59,59,59,True,3,4.30000162125,4.62143862023e-06,4.85155820847,57.8210184567,-4.84599926537,0.220708293683,-0.776372551918,0.263471454382,-0.0037682284601,False,2.050631485,197.163375001,63958,309.95862885,2.16515158325e-06,10,3.40854910856,0.349740147375,-0.271833747625,0.0318564549088,10646018.016,48505.2222399,7.95680207188,81,NOT_AVAILABLE,-19.4145383914,0.0415992694265,-3.44243823852,0.0547687569744,-0.487157732248,196.608357037,0.00832453835756,0.204446586995,-0.18683706224,0.0855547487736,0.088147804141,1260844,2015.0,-25.9236946106,13.4668560028,-0.44164249301,-14.5969772339,0.590803563595,0.505475342274,0.699190139771,0.205736920238,1635378410781933568,3677941161701409792,            ,SB
1004,,,,2.1529,1769.0,,0.29460438902,63.5369789814,0,1,43,42,43,43,True,5,3.02537083626,2.2142783564e-05,10.4354028702,-0.687041534081,-59.7314543217,0.164171919935,0.654806315899,0.0808143764734,0.573098480701,False,-58.9845394431,202.176191154,-2147483648,287.588517364,3.00712724335e-05,9,0.101214436993,0.298770837489,0.240195006132,0.760974347591,4894124.47841,93329.2210483,8.80058253606,55,NOT_AVAILABLE,3.71442546498,0.484935846964,-7.99470972043,0.793887750119,-0.0837679505348,161.197045896,-0.305207103491,0.160873491808,-0.293476313353,0.130935162306,-0.404768675566,414238,2015.0,66.3421173096,17.9739837646,35.8919219971,28.1204681396,0.0914097428322,0.285902738571,0.581574678421,0.545269727707,1635378410781933568,5350358064775636096,8626-2309-1,SB
1005,,,,1340.5,1770.0,,0.29460438902,63.5369789814,0,1,43,42,43,43,True,5,3.02537083626,2.2142783564e-05,10.4354028702,-0.687041534081,-59.7314543217,0.164171919935,0.654806315899,0.0808143764734,0.573098480701,False,-58.9845394431,202.176191154,-2147483648,287.588517364,3.00712724335e-05,9,0.101214436993,0.298770837489,0.240195006132,0.760974347591,4894124.47841,93329.2210483,8.80058253606,55,NOT_AVAILABLE,3.71442546498,0.484935846964,-7.99470972043,0.793887750119,-0.0837679505348,161.197045896,-0.305207103491,0.160873491808,-0.293476313353,0.130935162306,-0.404768675566,414238,2015.0,66.3421173096,17.9739837646,35.8919219971,28.1204681396,0.0914097428322,0.285902738571,0.581574678421,0.545269727707,1635378410781933568,5350358064775636096,8626-2309-1,SB
1006,,,,2.2999,1772.0,,0.364275453536,121.272974627,1,1,78,78,79,79,True,5,3.66946697235,2.21870413952e-05,6.84777736664,-0.675136001878,-59.746141734,0.141017661309,0.351894557476,-0.130550280213,0.418336033821,False,-58.9555692275,202.267691766,-2147483648,287.642579335,1.6465958381e-05,16,0.65306481459,0.29962449809,0.286692410707,0.834448456764,3486882.53549,30828.6892895,9.16867677057,107,NOT_AVAILABLE,2.87421186091,0.50821752604,-6.64433309583,0.848430668577,0.0588095486164,161.302949815,-0.398797959089,0.18591878086,-0.561173379421,0.0685067176819,-0.750682830811,193307,2015.0,-13.5117921829,60.6987266541,32.8584098816,19.381023407,0.0838318914175,0.162727043033,0.422952562571,0.533509135246,1635378410781933568,5350310923214596224,8626-2495-1,SB
1007,,,,5.902,1777.0,,0.404928386722,290.434621744,4,0,136,140,140,140,True,5,4.04998826981,2.8971258871e-05,5.16706180573,-1.61104128326,-48.7733930781,0.444761446762,0.271211892366,-0.942240476608,-0.950583040714,True,-26.3013722022,255.720051808,-2147483648,336.730142155,9.96003133553e-06,17,0.5095103094,0.288947228346,-0.374558210373,-0.323297858238,1202654.79788,903.853215933,10.3244175934,141,NOT_AVAILABLE,-5.66711798171,1.92549049467,-0.514507147417,2.37251216199,0.957413613796,250.395461452,0.976775288582,0.747484658469,0.266161799431,-0.937146008015,-0.963507473469,912725,2015.0,164.264938354,-29.3432807922,30.053653717,-30.1956577301,0.661756575108,0.743041753769,0.613323926926,0.93909907341,1635378410781933568,5940954001125170688,8334-1079-1,SB
1008,,,,2.7496,1779.0,,0.564782008129,437.022307487,0,0,99,99,99,99,True,5,5.56449317932,3.0554831028e-05,2.76207733154,-1.55126286359,-48.8139250246,0.620673652769,0.560009241104,-0.241998687387,-0.261632084846,True,-26.3586992773,255.599559417,-2147483648,336.623447137,2.13807362439e-05,12,0.804634314704,0.393196167648,0.30443122983,0.28322455287,896498.025406,1296.49452255,10.6433967205,105,NOT_AVAILABLE,-4.39569086596,2.17074305586,1.04406199724,2.72904072502,0.962498962879,250.220362039,0.978772759438,1.09449058958,0.591481328011,-0.171090140939,-0.208168521523,1059539,2015.0,156.093658447,-29.4149055481,35.8500404358,-29.3824081421,0.638325154781,0.974885463715,0.651970803738,0.901843607426,1635378410781933568,5940953073412232960,8333-1056-1,SB
1009,,,,4.38,1781.0,,0.887064874732,1771.10051287,6,0,199,205,205,205,True,5,8.65544605255,2.49458917096e-05,1.21906590462,-1.40694902865,-48.8507103258,0.235854612532,-0.148275002837,-0.601668298244,-0.563306450844,False,-26.4292251876,255.356967407,-2147483648,336.446276867,2.1093752523e-05,26,1.02405575373,0.320701294514,-0.0660476759076,0.117814339697,3832254.66554,2350.84849438,9.0661341598,227,NOT_AVAILABLE,-3.99998312996,0.855527051481,0.273363889869,0.988728076436,0.657314062119,249.877823301,0.761085689068,0.378851669607,-0.280161708593,-0.463255107403,-0.667709171772,1632177,2015.0,166.597930908,-28.0674877167,31.0617656708,-29.9568691254,0.648927628994,0.71137213707,0.54669958353,0.872822225094,1635378410781933568,5940873564977644416,8333-100-1 ,SB
1010,,,,4.02,1785.0,,0.429104996567,89.8900758403,2,0,75,77,77,77,True,5,4.27744531631,1.99580317712e-05,4.87751483917,-0.654437467556,-59.7269471846,0.234176743589,0.245782971382,-0.634944736958,0.622946321964,True,-58.936637141,202.251065706,-2147483648,287.640695019,1.5645576549e-05,14,0.581750850824,0.343953227731,0.219241082668,0.741784512997,3946264.86937,4520.71596278,9.03430448557,84,NOT_AVAILABLE,1.92112914827,0.64305459208,-6.6612552403,0.994251109586,-0.318857848644,161.318767503,-0.744107782841,0.236195208455,-0.379034042358,0.526971280575,-0.7603469491,1074093,2015.0,4.96417427063,55.2080917358,31.6475105286,20.0910167694,0.513045251369,0.375323146582,0.689660906792,0.62245631218,1635378410781933568,5350311335531455104,8626-491-1 ,SB
1011,,,,2.018,1787.0,,0.486254007479,214.673006976,4,0,90,94,94,94,True,5,4.8177280426,2.3561387934e-05,3.92751574516,-1.00925153029,-60.0559772642,0.20804998241,-0.0217011012137,-0.166687935591,0.421598255634,True,-59.2606865905,202.539652879,-2147483648,287.67355912,6.82245746938e-05,15,0.0787729321038,0.283231982165,0.40841910243,0.593157470226,4326317.72151,8398.71125191,8.93447403751,109,NOT_AVAILABLE,2.45422428683,0.662956866922,-8.74838705854,0.621429307427,-0.0517391189933,161.046073878,-0.519241094589,0.213975366076,0.0410668738186,0.474487960339,-0.560540556908,1264258,2015.0,-33.2065963745,69.9277801514,46.3591499329,17.8412761688,0.123855091631,0.336117655039,0.316931694746,0.673905014992,1635378410781933568,5254269956917803904,8957-921-1 ,SB
1012,,,,14.016,1788.0,,0.332391919163,24.0232737886,1,0,58,59,59,59,True,5,1.6239823103,7.39559345675e-06,7.7055773735,-0.859324228472,-59.8743022589,0.180550473833,-0.144526094198,-0.402614176273,0.316746771336,True,-59.1538533734,202.24932449,-2147483648,287.568542244,0.000119199353732,9,0.228031372264,0.268007694191,0.581299185753,0.357027262449,10673016.1836,7188.85159669,7.95405214396,66,NOT_AVAILABLE,1.57022719409,0.549694740006,-6.79764147556,0.526632335636,-0.196056455374,161.001489112,-0.705386996269,0.259933291662,0.236392572522,0.469048082829,-0.288313448429,716971,2015.0,7.33188724518,30.3502082825,41.419380188,25.0553798676,0.246237501502,0.682077527046,0.443858325481,0.822523117065,1635378410781933568,5350350299474775680,8626-2169-1,SB
1013,,,,10.474,1789.0,,0.613830412036,151.850713405,1,0,67,68,68,68,True,5,6.03273868561,1.94544973056e-05,2.54614567757,-0.841986738894,-59.8848542077,0.260653557481,0.306020349264,-0.365728437901,0.342228382826,False,-59.1193459561,202.339718262,-2147483648,287.623688841,0.000134086392387,13,2.58274669669,0.307209953307,0.222843930125,0.464695960283,6447983.59355,4501.16332608,8.50121025443,88,NOT_AVAILABLE,4.11594666395,0.52219299818,-8.57109475051,0.512543940922,-0.139730706811,161.114738392,-0.46244135499,0.251850127527,-0.0515624061227,0.219649612904,-0.414468973875,1433943,2015.0,7.42040300369,43.6002540588,29.3030529022,18.2827701569,0.335150718689,0.405026346445,0.476171165705,0.67560583353,1635378410781933568,5350349371761840128,8626-2254-1,SB
1014,,,,2.02,1790.0,,0.535883348357,212.409182532,2,1,94,95,96,96,True,5,5.28920507431,2.3875527404e-05,3.3153617382,-0.871734982899,-60.0782953679,0.161167895793,-0.00688626663759,-0.373782157898,0.0811270996928,False,-59.0270815624,203.019060176,-2147483648,287.983627696,9.48841835165e-06,18,0.685539306451,0.345528153972,0.461136370897,0.811553299427,2520870.75823,4833.89480919,9.52089361251,122,NOT_AVAILABLE,2.72477751914,0.636015783823,-6.04983995194,1.0541139172,0.281559020281,161.724297315,-0.155105099082,0.241037557349,-0.551139593124,-0.151234403253,-0.79973757267,460385,2015.0,-77.2611160278,63.1318511963,33.0465087891,16.6988143921,0.193082481623,0.137661680579,0.361620217562,0.687055468559,1635378410781933568,5350290719686806272,8957-1544-1,SB
1015,,,,30.1067,1793.0,1.89174473286,0.556771046411,178.289362037,0,1,87,86,87,87,True,3,2.36515164375,7.64519063523e-06,2.99000477791,-77.1630432157,-24.0135730013,0.164671984287,-0.488992154598,0.137695685029,0.00486186426133,True,-32.4447276788,14.7140497642,8281,201.9601626,1.12310900685e-05,10,8.7058643442,0.313149218931,-0.117163427174,-0.0339756757021,13956721.9321,94749.6922342,7.66281149914,81,NOT_AVAILABLE,96.4451883396,0.0355446432456,150.274856492,0.0555129088873,-0.117056205869,26.6742143871,-0.056882340461,0.193843656091,-0.0163268391043,-0.00949820503592,0.0483916401863,781327,2015.0,-178.675476074,10.2039728165,-30.754196167,31.1817569733,0.456384658813,0.333946466446,0.361603826284,0.587171196938,1635378410781933568,5038295945889316224,           ,SB
1016,,,,757.2,1794.0,,0.279274897063,78.3296234408,0,0,88,88,88,88,True,5,2.88556551933,2.2210433599e-05,11.7393598557,6.69666572579,29.6747472374,0.189417582226,0.32516682148,-0.521040022373,-0.328910708427,True,50.9807936681,299.600864029,-2147483648,62.9277378324,3.57299142993e-05,14,-0.0657491977148,0.241229019622,0.0316858515143,-0.781350493431,2971562.39878,57147.0798254,9.34230792813,103,NOT_AVAILABLE,-6.72929413623,0.669799374887,-1.72244962528,0.724539026041,-0.121848084033,290.972910978,0.228486537933,0.127170751831,0.376704156399,-0.12567435205,-0.573936164379,1757702,2015.0,-119.020706177,84.1459960938,8.81870937347,-8.41409111023,0.164527282119,0.358049511909,0.196813002229,0.265848428011,1635378410781933568,2038568671857816960,2137-234-1  ,SB
1017,,,,1.526,1796.0,0.991690456867,0.444651267622,105.325291604,2,1,87,88,89,89,True,3,4.42408561707,1.99480073206e-05,4.74285697937,64.8259178294,22.5959846942,0.188298881738,-0.172384828329,0.0355165489018,0.0146666942164,False,15.107408096,157.7990505,53923,217.240814569,1.00435834441e-05,10,18.277926262,0.232123650489,-0.100108608603,0.12909090519,6513243.77294,5148.73288373,8.4902767315,85,NOT_AVAILABLE,3.79182558406,0.0778168012601,-141.019336462,0.109028929848,-0.370245456696,165.508812752,-0.119257882237,0.207594561938,-0.00326290144585,0.0256376154721,0.0267013404518,1205238,2015.0,-66.9429931641,30.965511322,-4.70083761215,-19.4168128967,0.106962285936,0.162950128317,0.2095721066,0.908439338207,1635378410781933568,3994771278400812800,            ,SB
1018,,,,759.0,1797.0,5.20878601074,1.2512698593,1092.42684369,3,0,155,158,158,158,True,3,12.1685400009,2.19604116865e-05,0.635995984077,-12.087677224,48.8183137582,0.227309590514,0.227517515421,0.0324859507382,-0.0491330996156,False,46.0998559657,19.3818430365,116287,109.979195125,1.32631377047e-05,22,0.618645024834,0.395567341917,0.0800137445331,-0.0856104120612,3900068.59543,27118.5911825,9.04708944989,156,NOT_AVAILABLE,-3.03086853611,0.133737237254,-1.57653605862,0.111092155165,-0.254215031862,353.416469405,-0.312929302454,0.263935142842,-0.123107522726,-0.0527754463255,0.0194621961564,589682,2015.0,-121.014823914,30.0526332855,-1.16453647614,-19.1588039398,0.344653755426,0.335801482201,0.435152232647,0.516477227211,1635378410781933568,1941894318139231872,           ,SB
1019,,,,599.4,1798.0,,1.52427683415,1208.90099187,0,0,157,157,157,157,True,5,14.8071861267,2.181972377e-05,0.424124181271,16.5958079967,23.4555379377,0.487465999166,0.48041844368,-0.679101705551,-0.313097983599,True,46.7524670926,277.417142095,-2147483648,51.2313090066,1.5283052026e-05,22,0.859492802962,0.597057826476,-0.704938769341,-0.462631642818,2184681.23167,6645.1448193,9.67629986953,192,NOT_AVAILABLE,0.0881075271828,1.78182771071,0.976875483017,1.44304404564,0.68199467659,275.532728909,0.127231687307,0.252128049522,-0.149706721306,-0.0210690274835,-0.274585872889,693287,2015.0,-90.5063934326,-73.3166122437,5.30836296082,-28.5581569672,0.46186196804,0.469991624355,0.122586965561,0.254822731018,1635378410781933568,4530485298009769728,2093-472-1  ,SB
1020,,,,682.1,1799.0,,1.27625287852,689.129134605,0,0,44,44,44,44,True,5,12.4098739624,2.91068281513e-05,0.584186017513,-8.04407857631,54.2506455336,0.518440275625,0.179638922215,-0.457855075598,-0.325152784586,False,40.5216819858,45.4435458255,-2147483648,129.533336817,2.16722938882e-05,9,-0.196465015875,0.930766403612,-0.564263522625,-0.437471330166,1744785.63674,55749.6871741,9.92041487027,77,NOT_AVAILABLE,-3.76430229465,2.05028507457,-1.97742204917,2.19428874513,0.038921199739,24.0945719845,0.351810842752,0.912839032723,0.83901900053,-0.566637098789,-0.604087769985,1875636,2015.0,-59.2868537903,-47.4838905334,-53.2722549438,33.0025596619,0.60885322094,0.0790189057589,0.198277398944,0.541608214378,1635378410781933568,409028564737777920,3671-247-1 ,SB
